https://scholar.google.com/citations?hl=en&user=0Yw0wbYAAAAJ&view_op=list_works&sortby=pubdate,moon.json
https://scholar.google.com/citations?hl=en&user=A5F9dGoAAAAJ&view_op=list_works&sortby=pubdate,cho.json
